,address,train_위도,train_경도
82324,마천동 573,37.4989494,127.1536199
82325,마천동 582,37.4989681,127.1591177
82326,마천동 191-17,37.4973374,127.1524931
82327,마천동 582,37.4989681,127.1591177
82328,마천동 607,37.4957914,127.1588552
82329,마천동 607,37.4957914,127.1588552
82330,마천동 607,37.4957914,127.1588552
82331,마천동 319,37.4932537,127.1553857
82332,잠실동 27,37.5153313,127.0929596
82333,잠실동 35,37.5096702,127.0912978
82334,잠실동 27,37.5153313,127.0929596
82335,잠실동 44,37.5084343,127.0930263
82336,잠실동 101-1,37.5068615,127.0731650
82337,잠실동 44,37.5084343,127.0930263
82338,잠실동 22,37.5143805,127.0905329
82339,잠실동 35,37.5096702,127.0912978
82340,잠실동 22,37.5143805,127.0905329
82341,잠실동 35,37.5096702,127.0912978
82342,잠실동 35,37.5096702,127.0912978
82343,잠실동 22,37.5143805,127.0905329
82344,잠실동 44,37.5084343,127.0930263
82345,잠실동 22,37.5143805,127.0905329
82346,잠실동 320,37.5028243,127.0829428
82347,잠실동 35,37.5096702,127.0912978
82348,잠실동 22,37.5143805,127.0905329
82349,잠실동 27,37.5153313,127.0929596
82350,잠실동 19,37.5141238,127.0793344
82351,잠실동 19,37.5141238,127.0793344
82352,잠실동 44,37.5084343,127.0930263
82353,잠실동 19,37.5141238,127.0793344
82354,잠실동 320,37.5028243,127.0829428
82355,잠실동 27,37.5153313,127.0929596
82356,잠실동 27,37.5153313,127.0929596
82357,잠실동 175-4,37.5113040,127.0787779
82358,잠실동 22,37.5143805,127.0905329
82359,잠실동 35,37.5096702,127.0912978
82360,잠실동 27,37.5153313,127.0929596
82361,잠실동 44,37.5084343,127.0930263
82362,잠실동 19,37.5141238,127.0793344
82363,잠실동 35,37.5096702,127.0912978
82364,잠실동 44,37.5084343,127.0930263
82365,잠실동 320,37.5028243,127.0829428
82366,잠실동 35,37.5096702,127.0912978
82367,잠실동 19,37.5141238,127.0793344
82368,잠실동 27,37.5153313,127.0929596
82369,잠실동 40,37.5111075,127.0939498
82370,잠실동 22,37.5143805,127.0905329
82371,잠실동 44,37.5084343,127.0930263
82372,잠실동 35,37.5096702,127.0912978
82373,잠실동 35,37.5096702,127.0912978
82374,잠실동 35,37.5096702,127.0912978
82375,잠실동 22,37.5143805,127.0905329
82376,잠실동 44,37.5084343,127.0930263
82377,잠실동 19,37.5141238,127.0793344
82378,잠실동 35,37.5096702,127.0912978
82379,잠실동 19,37.5141238,127.0793344
82380,잠실동 22,37.5143805,127.0905329
82381,잠실동 22,37.5143805,127.0905329
82382,잠실동 22,37.5143805,127.0905329
82383,잠실동 35,37.5096702,127.0912978
82384,잠실동 44,37.5084343,127.0930263
82385,잠실동 35,37.5096702,127.0912978
82386,잠실동 19,37.5141238,127.0793344
82387,잠실동 27,37.5153313,127.0929596
82388,잠실동 35,37.5096702,127.0912978
82389,잠실동 19,37.5141238,127.0793344
82390,잠실동 19,37.5141238,127.0793344
82391,잠실동 44,37.5084343,127.0930263
82392,잠실동 22,37.5143805,127.0905329
82393,잠실동 19,37.5141238,127.0793344
82394,잠실동 22,37.5143805,127.0905329
82395,잠실동 19,37.5141238,127.0793344
82396,잠실동 27,37.5153313,127.0929596
82397,잠실동 35,37.5096702,127.0912978
82398,잠실동 27,37.5153313,127.0929596
82399,잠실동 44,37.5084343,127.0930263
82400,잠실동 19,37.5141238,127.0793344
82401,잠실동 44,37.5084343,127.0930263
82402,잠실동 35,37.5096702,127.0912978
82403,잠실동 22,37.5143805,127.0905329
82404,잠실동 22,37.5143805,127.0905329
82405,잠실동 19,37.5141238,127.0793344
82406,잠실동 35,37.5096702,127.0912978
82407,잠실동 22,37.5143805,127.0905329
82408,잠실동 35,37.5096702,127.0912978
82409,잠실동 22,37.5143805,127.0905329
82410,잠실동 27,37.5153313,127.0929596
82411,잠실동 19,37.5141238,127.0793344
82412,잠실동 22,37.5143805,127.0905329
82413,잠실동 22,37.5143805,127.0905329
82414,잠실동 44,37.5084343,127.0930263
82415,잠실동 22,37.5143805,127.0905329
82416,잠실동 44,37.5084343,127.0930263
82417,잠실동 22,37.5143805,127.0905329
82418,잠실동 35,37.5096702,127.0912978
82419,잠실동 19,37.5141238,127.0793344
82420,잠실동 44,37.5084343,127.0930263
82421,잠실동 19,37.5141238,127.0793344
82422,잠실동 86,37.5080449,127.0766627
82423,잠실동 19,37.5141238,127.0793344
82424,잠실동 331,37.5039920,127.0853196
82425,잠실동 19,37.5141238,127.0793344
82426,잠실동 35,37.5096702,127.0912978
82427,잠실동 44,37.5084343,127.0930263
82428,잠실동 320,37.5028243,127.0829428
82429,잠실동 27,37.5153313,127.0929596
82430,잠실동 40,37.5111075,127.0939498
82431,잠실동 19,37.5141238,127.0793344
82432,잠실동 40,37.5111075,127.0939498
82433,잠실동 19,37.5141238,127.0793344
82434,잠실동 44,37.5084343,127.0930263
82435,잠실동 35,37.5096702,127.0912978
82436,잠실동 27,37.5153313,127.0929596
82437,잠실동 35,37.5096702,127.0912978
82438,잠실동 19,37.5141238,127.0793344
82439,잠실동 19,37.5141238,127.0793344
82440,잠실동 86,37.5080449,127.0766627
82441,잠실동 44,37.5084343,127.0930263
82442,잠실동 22,37.5143805,127.0905329
82443,잠실동 35,37.5096702,127.0912978
82444,잠실동 336-5,37.5041808,127.0873000
82445,잠실동 19,37.5141238,127.0793344
82446,잠실동 22,37.5143805,127.0905329
82447,신천동 20-4,37.5183850,127.1107555
82448,신천동 11-9,37.5165760,127.1042072
82449,신천동 17,37.5205496,127.1061762
82450,신천동 17,37.5205496,127.1061762
82451,신천동 17,37.5205496,127.1061762
82452,신천동 17,37.5205496,127.1061762
82453,신천동 17,37.5205496,127.1061762
82454,신천동 17,37.5205496,127.1061762
82455,신천동 17,37.5205496,127.1061762
82456,신천동 17,37.5205496,127.1061762
82457,신천동 17,37.5205496,127.1061762
82458,신천동 7,37.5188929,127.0992957
82459,신천동 11-8,37.5180118,127.1044332
82460,신천동 11-10,37.5167439,127.1054199
82461,신천동 11-9,37.5165760,127.1042072
82462,신천동 17,37.5205496,127.1061762
82463,신천동 17,37.5205496,127.1061762
82464,신천동 17,37.5205496,127.1061762
82465,신천동 17,37.5205496,127.1061762
82466,신천동 17,37.5205496,127.1061762
82467,신천동 7,37.5188929,127.0992957
82468,신천동 11-9,37.5165760,127.1042072
82469,신천동 17-6,37.5175194,127.1070591
82470,신천동 11,37.5200439,127.1026393
82471,신천동 17,37.5205496,127.1061762
82472,신천동 11-9,37.5165760,127.1042072
82473,신천동 7,37.5188929,127.0992957
82474,신천동 17,37.5205496,127.1061762
82475,신천동 7,37.5188929,127.0992957
82476,신천동 7,37.5188929,127.0992957
82477,신천동 17,37.5205496,127.1061762
82478,신천동 17,37.5205496,127.1061762
82479,신천동 11,37.5200439,127.1026393
82480,신천동 17,37.5205496,127.1061762
82481,신천동 17,37.5205496,127.1061762
82482,신천동 17,37.5205496,127.1061762
82483,신천동 17,37.5205496,127.1061762
82484,신천동 17,37.5205496,127.1061762
82485,신천동 17,37.5205496,127.1061762
82486,신천동 11-9,37.5165760,127.1042072
82487,신천동 17,37.5205496,127.1061762
82488,신천동 7-18,37.5144601,127.1007472
82489,신천동 17,37.5205496,127.1061762
82490,신천동 17-6,37.5175194,127.1070591
82491,신천동 17,37.5205496,127.1061762
82492,신천동 17,37.5205496,127.1061762
82493,신천동 17,37.5205496,127.1061762
82494,신천동 20-4,37.5183850,127.1107555
82495,신천동 17,37.5205496,127.1061762
82496,신천동 17,37.5205496,127.1061762
82497,신천동 7-14,37.5169868,127.1023024
82498,신천동 17-6,37.5175194,127.1070591
82499,신천동 20-4,37.5183850,127.1107555
82500,신천동 17,37.5205496,127.1061762
82501,신천동 11,37.5200439,127.1026393
82502,신천동 17,37.5205496,127.1061762
82503,신천동 17-6,37.5175194,127.1070591
82504,신천동 17,37.5205496,127.1061762
82505,신천동 17,37.5205496,127.1061762
82506,신천동 17,37.5205496,127.1061762
82507,신천동 17,37.5205496,127.1061762
82508,신천동 17,37.5205496,127.1061762
82509,신천동 17,37.5205496,127.1061762
82510,신천동 17,37.5205496,127.1061762
82511,신천동 17,37.5205496,127.1061762
82512,신천동 17,37.5205496,127.1061762
82513,신천동 17,37.5205496,127.1061762
82514,풍납동 510,37.5385652,127.1167111
82515,풍납동 261,37.5321466,127.1168432
82516,풍납동 219,37.5341924,127.1137637
82517,풍납동 260,37.5307592,127.1153105
82518,풍납동 506,37.5374775,127.1156412
82519,풍납동 506,37.5374775,127.1156412
82520,풍납동 506,37.5374775,127.1156412
82521,풍납동 260,37.5307592,127.1153105
82522,풍납동 509,37.5396031,127.1182132
82523,풍납동 163,37.5334343,127.1182161
82524,풍납동 509,37.5396031,127.1182132
82525,풍납동 508,37.5294396,127.1127539
82526,풍납동 508,37.5294396,127.1127539
82527,풍납동 509,37.5396031,127.1182132
82528,풍납동 506,37.5374775,127.1156412
82529,풍납동 219,37.5341924,127.1137637
82530,풍납동 506,37.5374775,127.1156412
82531,풍납동 163,37.5334343,127.1182161
82532,풍납동 214-6,37.5351569,127.1125763
82533,풍납동 413-1,37.5293945,127.1189150
82534,풍납동 260,37.5307592,127.1153105
82535,풍납동 510,37.5385652,127.1167111
82536,풍납동 511,37.5310304,127.1185355
82537,풍납동 413-1,37.5293945,127.1189150
82538,풍납동 391,37.5266148,127.1167332
82539,풍납동 508,37.5294396,127.1127539
82540,풍납동 214-6,37.5351569,127.1125763
82541,풍납동 509,37.5396031,127.1182132
82542,풍납동 261,37.5321466,127.1168432
82543,풍납동 413-1,37.5293945,127.1189150
82544,풍납동 508,37.5294396,127.1127539
82545,풍납동 413-1,37.5293945,127.1189150
82546,풍납동 401-1,37.5272620,127.1177196
82547,풍납동 509,37.5396031,127.1182132
82548,풍납동 509,37.5396031,127.1182132
82549,풍납동 508,37.5294396,127.1127539
82550,풍납동 260,37.5307592,127.1153105
82551,풍납동 508,37.5294396,127.1127539
82552,풍납동 509,37.5396031,127.1182132
82553,풍납동 510,37.5385652,127.1167111
82554,풍납동 508,37.5294396,127.1127539
82555,풍납동 506,37.5374775,127.1156412
82556,풍납동 508,37.5294396,127.1127539
82557,풍납동 506,37.5374775,127.1156412
82558,풍납동 391,37.5266148,127.1167332
82559,풍납동 260,37.5307592,127.1153105
82560,풍납동 260,37.5307592,127.1153105
82561,풍납동 401-1,37.5272620,127.1177196
82562,풍납동 509,37.5396031,127.1182132
82563,풍납동 401-1,37.5272620,127.1177196
82564,풍납동 508,37.5294396,127.1127539
82565,풍납동 261,37.5321466,127.1168432
82566,송파동 243,37.5026839,127.1200186
82567,송파동 32-1,37.5097215,127.1057302
82568,송파동 119,37.5057018,127.1141119
82569,송파동 163-14,37.5034908,127.1178187
82570,송파동 161,37.5059474,127.1192676
82571,송파동 243,37.5026839,127.1200186
82572,송파동 162,37.5047307,127.1186909
82573,송파동 162,37.5047307,127.1186909
82574,송파동 243,37.5026839,127.1200186
82575,송파동 151,37.5050983,127.1161969
82576,송파동 166,37.5042198,127.1213172
82577,송파동 166,37.5042198,127.1213172
82578,송파동 162,37.5047307,127.1186909
82579,송파동 194-1,37.5004668,127.1127182
82580,송파동 162,37.5047307,127.1186909
82581,송파동 162,37.5047307,127.1186909
82582,송파동 162,37.5047307,127.1186909
82583,송파동 166,37.5042198,127.1213172
82584,송파동 151,37.5050983,127.1161969
82585,송파동 161,37.5059474,127.1192676
82586,송파동 162,37.5047307,127.1186909
82587,송파동 243,37.5026839,127.1200186
82588,송파동 243,37.5026839,127.1200186
82589,송파동 243,37.5026839,127.1200186
82590,송파동 119,37.5057018,127.1141119
82591,송파동 243,37.5026839,127.1200186
82592,송파동 243,37.5026839,127.1200186
82593,송파동 151,37.5050983,127.1161969
82594,송파동 171,37.5001431,127.1170413
82595,송파동 162,37.5047307,127.1186909
82596,송파동 162,37.5047307,127.1186909
82597,송파동 162,37.5047307,127.1186909
82598,송파동 162,37.5047307,127.1186909
82599,송파동 162,37.5047307,127.1186909
82600,송파동 162,37.5047307,127.1186909
82601,송파동 243,37.5026839,127.1200186
82602,송파동 243,37.5026839,127.1200186
82603,송파동 119,37.5057018,127.1141119
82604,석촌동 158-5,37.5074136,127.1024281
82605,석촌동 158-5,37.5074136,127.1024281
82606,석촌동 285,37.5036204,127.1046578
82607,석촌동 253-2,37.4993343,127.1035024
82608,삼전동 72-9,37.5023544,127.0938205
82609,가락동 140,37.4955490,127.1281297
82610,가락동 97-8,37.4948578,127.1184284
82611,가락동 142,37.4955902,127.1264156
82612,가락동 70-19,37.4994904,127.1186003
82613,가락동 96-1,37.4966175,127.1178044
82614,가락동 176,37.4953676,127.1367851
82615,가락동 140,37.4955490,127.1281297
82616,가락동 95,37.4978882,127.1162993
82617,가락동 142,37.4955902,127.1264156
82618,가락동 165,37.4981982,127.1321113
82619,가락동 140,37.4955490,127.1281297
82620,가락동 80,37.4950598,127.1204414
82621,가락동 138,37.4937996,127.1285974
82622,가락동 140,37.4955490,127.1281297
82623,가락동 478,37.5004819,127.1091447
82624,가락동 77-7,37.4953686,127.1214425
82625,가락동 140,37.4955490,127.1281297
82626,가락동 95-1,37.4963581,127.1163709
82627,가락동 199,37.4919990,127.1335598
82628,가락동 161-2,37.5000487,127.1302597
82629,가락동 8,37.5028934,127.1261183
82630,가락동 80,37.4950598,127.1204414
82631,가락동 165,37.4981982,127.1321113
82632,가락동 96-1,37.4966175,127.1178044
82633,가락동 95-1,37.4963581,127.1163709
82634,가락동 140,37.4955490,127.1281297
82635,가락동 140,37.4955490,127.1281297
82636,가락동 140,37.4955490,127.1281297
82637,가락동 102,37.4896850,127.1217367
82638,가락동 8,37.5028934,127.1261183
82639,가락동 478,37.5004819,127.1091447
82640,가락동 140,37.4955490,127.1281297
82641,가락동 171-5,37.4969542,127.1336058
82642,가락동 140,37.4955490,127.1281297
82643,가락동 165,37.4981982,127.1321113
82644,가락동 70-19,37.4994904,127.1186003
82645,가락동 176,37.4953676,127.1367851
82646,가락동 78-1,37.4948246,127.1219307
82647,가락동 166-10,37.4973547,127.1333907
82648,가락동 166-10,37.4973547,127.1333907
82649,가락동 140,37.4955490,127.1281297
82650,가락동 140,37.4955490,127.1281297
82651,가락동 102,37.4896850,127.1217367
82652,가락동 140,37.4955490,127.1281297
82653,가락동 96-1,37.4966175,127.1178044
82654,가락동 140,37.4955490,127.1281297
82655,가락동 165,37.4981982,127.1321113
82656,가락동 140,37.4955490,127.1281297
82657,가락동 140,37.4955490,127.1281297
82658,가락동 80,37.4950598,127.1204414
82659,가락동 140,37.4955490,127.1281297
82660,가락동 166-2,37.4979821,127.1342724
82661,가락동 54,37.4975230,127.1231593
82662,가락동 96-1,37.4966175,127.1178044
82663,가락동 166-10,37.4973547,127.1333907
82664,가락동 80,37.4950598,127.1204414
82665,가락동 140,37.4955490,127.1281297
82666,가락동 21-6,37.5015416,127.1222976
82667,가락동 140,37.4955490,127.1281297
82668,가락동 120-4,37.4918819,127.1255185
82669,가락동 140,37.4955490,127.1281297
82670,가락동 165,37.4981982,127.1321113
82671,가락동 165,37.4981982,127.1321113
82672,가락동 169-13,37.4971388,127.1349930
82673,가락동 79,37.4944160,127.1215812
82674,가락동 70-19,37.4994904,127.1186003
82675,가락동 102,37.4896850,127.1217367
82676,가락동 54,37.4975230,127.1231593
82677,가락동 70-19,37.4994904,127.1186003
82678,가락동 95-1,37.4963581,127.1163709
82679,가락동 140,37.4955490,127.1281297
82680,가락동 54,37.4975230,127.1231593
82681,가락동 140,37.4955490,127.1281297
82682,가락동 79,37.4944160,127.1215812
82683,가락동 70-19,37.4994904,127.1186003
82684,가락동 21-6,37.5015416,127.1222976
82685,가락동 165,37.4981982,127.1321113
82686,가락동 96-1,37.4966175,127.1178044
82687,가락동 140,37.4955490,127.1281297
82688,가락동 140,37.4955490,127.1281297
82689,가락동 140,37.4955490,127.1281297
82690,가락동 96-1,37.4966175,127.1178044
82691,가락동 478,37.5004819,127.1091447
82692,가락동 95-1,37.4963581,127.1163709
82693,가락동 166-10,37.4973547,127.1333907
82694,가락동 70-19,37.4994904,127.1186003
82695,가락동 120-4,37.4918819,127.1255185
82696,가락동 140,37.4955490,127.1281297
82697,가락동 140,37.4955490,127.1281297
82698,가락동 140,37.4955490,127.1281297
82699,가락동 98,37.4945861,127.1191627
82700,가락동 21-6,37.5015416,127.1222976
82701,문정동 150,37.4885282,127.1143824
82702,문정동 150,37.4885282,127.1143824
82703,문정동 150,37.4885282,127.1143824
82704,문정동 150,37.4885282,127.1143824
82705,문정동 3,37.4915729,127.1281502
82706,문정동 150,37.4885282,127.1143824
82707,문정동 55-3,37.4867867,127.1226229
82708,문정동 3,37.4915729,127.1281502
82709,문정동 1,37.4906276,127.1302996
82710,문정동 150,37.4885282,127.1143824
82711,문정동 58,37.4841572,127.1246151
82712,문정동 150,37.4885282,127.1143824
82713,문정동 19,37.4868483,127.1272973
82714,문정동 150,37.4885282,127.1143824
82715,문정동 150,37.4885282,127.1143824
82716,문정동 58,37.4841572,127.1246151
82717,문정동 3,37.4915729,127.1281502
82718,문정동 1,37.4906276,127.1302996
82719,문정동 18,37.4868865,127.1281123
82720,문정동 150,37.4885282,127.1143824
82721,문정동 19,37.4868483,127.1272973
82722,문정동 3,37.4915729,127.1281502
82723,문정동 145,37.4906050,127.1354526
82724,문정동 150,37.4885282,127.1143824
82725,문정동 150,37.4885282,127.1143824
82726,문정동 1,37.4906276,127.1302996
82727,문정동 145,37.4906050,127.1354526
82728,문정동 150,37.4885282,127.1143824
82729,문정동 72-3,37.4816821,127.1257225
82730,문정동 1,37.4906276,127.1302996
82731,문정동 145,37.4906050,127.1354526
82732,문정동 1,37.4906276,127.1302996
82733,문정동 150,37.4885282,127.1143824
82734,문정동 1,37.4906276,127.1302996
82735,문정동 145,37.4906050,127.1354526
82736,문정동 1,37.4906276,127.1302996
82737,문정동 145,37.4906050,127.1354526
82738,문정동 150,37.4885282,127.1143824
82739,문정동 150,37.4885282,127.1143824
82740,문정동 1,37.4906276,127.1302996
82741,문정동 1,37.4906276,127.1302996
82742,문정동 145,37.4906050,127.1354526
82743,문정동 145,37.4906050,127.1354526
82744,문정동 3,37.4915729,127.1281502
82745,문정동 19,37.4868483,127.1272973
82746,문정동 150,37.4885282,127.1143824
82747,문정동 1,37.4906276,127.1302996
82748,문정동 150,37.4885282,127.1143824
82749,문정동 1,37.4906276,127.1302996
82750,문정동 1,37.4906276,127.1302996
82751,문정동 72-3,37.4816821,127.1257225
82752,문정동 1,37.4906276,127.1302996
82753,문정동 150,37.4885282,127.1143824
82754,문정동 1,37.4906276,127.1302996
82755,문정동 150,37.4885282,127.1143824
82756,문정동 117,37.4871243,127.1332779
82757,문정동 150,37.4885282,127.1143824
82758,문정동 1,37.4906276,127.1302996
82759,문정동 145,37.4906050,127.1354526
82760,문정동 1,37.4906276,127.1302996
82761,문정동 1,37.4906276,127.1302996
82762,문정동 1,37.4906276,127.1302996
82763,문정동 145,37.4906050,127.1354526
82764,문정동 1,37.4906276,127.1302996
82765,문정동 1,37.4906276,127.1302996
82766,문정동 18,37.4868865,127.1281123
82767,문정동 145,37.4906050,127.1354526
82768,문정동 145,37.4906050,127.1354526
82769,문정동 145,37.4906050,127.1354526
82770,문정동 146,37.4924314,127.1370266
82771,문정동 1,37.4906276,127.1302996
82772,문정동 150,37.4885282,127.1143824
82773,문정동 150,37.4885282,127.1143824
82774,문정동 150,37.4885282,127.1143824
82775,문정동 1,37.4906276,127.1302996
82776,문정동 150,37.4885282,127.1143824
82777,문정동 1,37.4906276,127.1302996
82778,문정동 1,37.4906276,127.1302996
82779,문정동 1,37.4906276,127.1302996
82780,문정동 3,37.4915729,127.1281502
82781,문정동 145,37.4906050,127.1354526
82782,문정동 1,37.4906276,127.1302996
82783,문정동 3,37.4915729,127.1281502
82784,문정동 150,37.4885282,127.1143824
82785,문정동 145,37.4906050,127.1354526
82786,문정동 19,37.4868483,127.1272973
82787,문정동 1,37.4906276,127.1302996
82788,문정동 145,37.4906050,127.1354526
82789,문정동 618,37.4806169,127.1236753
82790,문정동 145,37.4906050,127.1354526
82791,문정동 1,37.4906276,127.1302996
82792,문정동 104,37.4857776,127.1303231
82793,문정동 150,37.4885282,127.1143824
82794,문정동 62-5,37.4856772,127.1258970
82795,문정동 58,37.4841572,127.1246151
82796,문정동 1,37.4906276,127.1302996
82797,문정동 72-3,37.4816821,127.1257225
82798,문정동 618,37.4806169,127.1236753
82799,문정동 150,37.4885282,127.1143824
82800,문정동 1,37.4906276,127.1302996
82801,문정동 145,37.4906050,127.1354526
82802,문정동 145,37.4906050,127.1354526
82803,문정동 1,37.4906276,127.1302996
82804,문정동 150,37.4885282,127.1143824
82805,문정동 1,37.4906276,127.1302996
82806,문정동 3,37.4915729,127.1281502
82807,문정동 150,37.4885282,127.1143824
82808,문정동 618,37.4806169,127.1236753
82809,문정동 145,37.4906050,127.1354526
82810,문정동 145,37.4906050,127.1354526
82811,장지동 879,37.4791985,127.1401408
82812,장지동 854,37.4797071,127.1331926
82813,장지동 901,37.4759248,127.1393726
82814,장지동 901,37.4759248,127.1393726
82815,장지동 901,37.4759248,127.1393726
82816,장지동 901,37.4759248,127.1393726
82817,장지동 847,37.4804108,127.1319763
82818,장지동 901,37.4759248,127.1393726
82819,장지동 857,37.4768967,127.1291789
82820,장지동 901,37.4759248,127.1393726
82821,장지동 833,37.4868320,127.1348141
82822,장지동 844,37.4791574,127.1308268
82823,장지동 901,37.4759248,127.1393726
82824,장지동 901,37.4759248,127.1393726
82825,장지동 879,37.4791985,127.1401408
82826,장지동 901,37.4759248,127.1393726
82827,장지동 901,37.4759248,127.1393726
82828,장지동 879,37.4791985,127.1401408
82829,장지동 901,37.4759248,127.1393726
82830,장지동 849,37.4837600,127.1327718
82831,장지동 844,37.4791574,127.1308268
82832,장지동 879,37.4791985,127.1401408
82833,장지동 901,37.4759248,127.1393726
82834,장지동 879,37.4791985,127.1401408
82835,장지동 879,37.4791985,127.1401408
82836,장지동 879,37.4791985,127.1401408
82837,장지동 833,37.4868320,127.1348141
82838,장지동 847,37.4804108,127.1319763
82839,장지동 856,37.4775709,127.1305255
82840,장지동 854,37.4797071,127.1331926
82841,장지동 844,37.4791574,127.1308268
82842,장지동 849,37.4837600,127.1327718
82843,장지동 837,37.4818131,127.1296412
82844,장지동 843,37.4781842,127.1286642
82845,장지동 901,37.4759248,127.1393726
82846,장지동 901,37.4759248,127.1393726
82847,장지동 901,37.4759248,127.1393726
82848,장지동 879,37.4791985,127.1401408
82849,장지동 879,37.4791985,127.1401408
82850,장지동 901,37.4759248,127.1393726
82851,장지동 901,37.4759248,127.1393726
82852,장지동 901,37.4759248,127.1393726
82853,장지동 901,37.4759248,127.1393726
82854,장지동 901,37.4759248,127.1393726
82855,장지동 879,37.4791985,127.1401408
82856,장지동 857,37.4768967,127.1291789
82857,장지동 901,37.4759248,127.1393726
82858,장지동 849,37.4837600,127.1327718
82859,장지동 857,37.4768967,127.1291789
82860,장지동 849,37.4837600,127.1327718
82861,장지동 855,37.4785533,127.1320465
82862,장지동 833,37.4868320,127.1348141
82863,장지동 901,37.4759248,127.1393726
82864,장지동 901,37.4759248,127.1393726
82865,장지동 845,37.4800810,127.1299147
82866,장지동 849,37.4837600,127.1327718
82867,장지동 879,37.4791985,127.1401408
82868,장지동 879,37.4791985,127.1401408
82869,장지동 849,37.4837600,127.1327718
82870,장지동 901,37.4759248,127.1393726
82871,장지동 901,37.4759248,127.1393726
82872,장지동 894,37.4764198,127.1420501
82873,장지동 901,37.4759248,127.1393726
82874,장지동 901,37.4759248,127.1393726
82875,장지동 857,37.4768967,127.1291789
82876,장지동 878,37.4808696,127.1407432
82877,장지동 879,37.4791985,127.1401408
82878,장지동 901,37.4759248,127.1393726
82879,장지동 879,37.4791985,127.1401408
82880,장지동 879,37.4791985,127.1401408
82881,장지동 901,37.4759248,127.1393726
82882,장지동 901,37.4759248,127.1393726
82883,장지동 901,37.4759248,127.1393726
82884,장지동 901,37.4759248,127.1393726
82885,장지동 849,37.4837600,127.1327718
82886,장지동 901,37.4759248,127.1393726
82887,장지동 901,37.4759248,127.1393726
82888,장지동 849,37.4837600,127.1327718
82889,장지동 879,37.4791985,127.1401408
82890,장지동 847,37.4804108,127.1319763
82891,장지동 901,37.4759248,127.1393726
82892,장지동 901,37.4759248,127.1393726
82893,장지동 833,37.4868320,127.1348141
82894,장지동 849,37.4837600,127.1327718
82895,방이동 40,37.5165367,127.1108080
82896,방이동 212-8,37.5086160,127.1223772
82897,방이동 89,37.5175733,127.1363822
82898,방이동 89,37.5175733,127.1363822
82899,방이동 212-8,37.5086160,127.1223772
82900,방이동 212-8,37.5086160,127.1223772
82901,방이동 89,37.5175733,127.1363822
82902,방이동 208-19,37.5099765,127.1239473
82903,방이동 212-8,37.5086160,127.1223772
82904,방이동 40,37.5165367,127.1108080
82905,방이동 212-8,37.5086160,127.1223772
82906,방이동 212-8,37.5086160,127.1223772
82907,방이동 48-5,37.5154841,127.1131236
82908,방이동 89,37.5175733,127.1363822
82909,방이동 89,37.5175733,127.1363822
82910,방이동 212-8,37.5086160,127.1223772
82911,방이동 212-8,37.5086160,127.1223772
82912,방이동 157,37.5125252,127.1182655
82913,방이동 89,37.5175733,127.1363822
82914,방이동 217,37.5075500,127.1241797
82915,방이동 197,37.5113983,127.1223428
82916,방이동 40,37.5165367,127.1108080
82917,방이동 190-1,37.5113625,127.1248261
82918,방이동 212-8,37.5086160,127.1223772
82919,방이동 39-2,37.5156196,127.1106109
82920,방이동 51,37.5155444,127.1149994
82921,방이동 212-8,37.5086160,127.1223772
82922,방이동 212-8,37.5086160,127.1223772
82923,방이동 212-8,37.5086160,127.1223772
82924,방이동 89,37.5175733,127.1363822
82925,오금동 138,37.6585568,126.9089528
82926,오금동 615,37.6581240,126.9064087
82927,오금동 164,37.6616742,126.9045191
82928,오금동 165,37.6618812,126.9047379
82929,오금동 2,37.6708749,126.9332637
82930,오금동 2,37.6708749,126.9332637
82931,오금동 165,37.6618812,126.9047379
82932,오금동 2,37.6708749,126.9332637
82933,오금동 43,37.6653075,126.9200010
82934,오금동 30-2,37.6631564,126.9195584
82935,오금동 2,37.6708749,126.9332637
82936,오금동 67,37.6676608,126.9134197
82937,오금동 138,37.6585568,126.9089528
82938,오금동 2,37.6708749,126.9332637
82939,오금동 164,37.6616742,126.9045191
82940,오금동 67,37.6676608,126.9134197
82941,오금동 67,37.6676608,126.9134197
82942,오금동 31-2,37.6639661,126.9197866
82943,오금동 43,37.6653075,126.9200010
82944,오금동 43,37.6653075,126.9200010
82945,오금동 164,37.6616742,126.9045191
82946,오금동 2,37.6708749,126.9332637
82947,오금동 138,37.6585568,126.9089528
82948,오금동 165,37.6618812,126.9047379
82949,오금동 165,37.6618812,126.9047379
82950,거여동 294,37.4888973,127.1453223
82951,거여동 362,37.4928862,127.1410511
82952,거여동 294,37.4888973,127.1453223
82953,거여동 294,37.4888973,127.1453223
82954,거여동 44,37.4946337,127.1464076
82955,거여동 129,37.4981997,127.1451257
82956,거여동 294,37.4888973,127.1453223
82957,거여동 593,37.4922218,127.1432572
82958,거여동 293,37.4892474,127.1438346
82959,거여동 46,37.4968972,127.1449982
82960,거여동 356,37.4926885,127.1421822
82961,거여동 293,37.4892474,127.1438346
82962,거여동 293,37.4892474,127.1438346
82963,거여동 362,37.4928862,127.1410511
82964,거여동 294,37.4888973,127.1453223
82965,거여동 46,37.4968972,127.1449982
82966,거여동 290,37.4909438,127.1445317
82967,거여동 290,37.4909438,127.1445317
82968,거여동 291,37.4903349,127.1462382
82969,거여동 356,37.4926885,127.1421822
82970,거여동 294,37.4888973,127.1453223
82971,거여동 46,37.4968972,127.1449982
82972,거여동 356,37.4926885,127.1421822
